node1,node2,link,cosine_sim_node2vec,cosine_sim_sage,resource_allocation_index,adamic_adar_index
0253337828,080542492X,0,0.22399072,-0.3379830115472883,0.0,0.0
0687004829,066422315X,0,0.14501554,-0.28539484400939524,0.0,0.0
0801063671,0801022622,1,0.64546597,0.006765627806726132,1.398109243697479,4.833350667685511
0310212464,0310226368,1,0.9065226,0.053891838447818925,0.07666450356911096,0.809686237323388
0060628391,0060628464,1,0.7089456,0.04023968611354052,1.3658119658119658,4.782778718926162
0801064805,0816640238,0,0.3653657,0.09763405018496209,0.0,0.0
0268008191,082451890X,0,0.4644881,-0.032030865139530816,0.0,0.0
0393019551,0300046979,1,0.9236409,-0.08960502643913376,0.0,0.0
1579543421,0893343854,0,0.43107915,0.09563787040229904,0.0,0.0
0375401466,0830717897,0,0.17991634,-0.17790378184180855,0.0,0.0
0060609184,0804204225,0,0.56751096,0.047088518384227264,0.0,0.0
0806639636,0195104005,1,0.9059351,0.46345945709295133,0.0,0.0
0664224911,0664241034,1,0.96592265,0.0848010817507394,0.25267549638259024,1.4371873272610007
0385189575,1857924908,0,0.30086833,0.036063062781763466,0.0,0.0
0192835254,0787978949,0,0.30653152,-0.06190570552953321,0.0,0.0
0801063698,0205171818,0,0.42542306,-0.02735475513124482,0.0,0.0
0310283418,0687173094,0,0.10413846,-0.12193982276970235,0.0,0.0
0335200532,076791015X,1,0.9660989,0.4141439308380432,0.14285714285714285,0.5138983423697507
0899004156,0835806138,0,0.51801133,-0.039894904430505584,0.0,0.0
0802828752,0801058325,1,0.7571443,0.27119956012221624,0.0,0.0
0310201551,1572301430,0,0.4225167,0.06167347207858178,0.0,0.0
0826409105,1568540949,0,0.26917514,0.14437227643151512,0.0,0.0
0687023955,0830826874,0,0.50293124,0.35925646932745064,0.0,0.0
0393316505,0393700569,1,0.9593003,0.4553504549130207,0.4392857142857143,1.8017621941705377
0060558288,0195134915,1,0.91089886,0.25128428859992014,0.0,0.0
1888212063,0840721285,0,0.3031376,-0.045441830308727706,0.0,0.0
0802433065,0891098518,1,0.96142143,0.5658977108447666,0.0,0.0
0785263713,0787963992,1,0.80859303,0.19575219517646097,0.0,0.0
0310245648,0830729666,1,0.8026699,0.6196353101227694,0.3333333333333333,0.9102392266268373
0883448424,0136544193,1,0.8631324,0.15382153078552646,0.0,0.0
0687049962,0687052572,1,0.9748564,0.2552825976640171,1.4166666666666665,3.9845210145871195
1556619707,0664255086,0,0.23784374,-0.04847704168023026,0.0,0.0
0825427363,0785264302,0,0.31446308,-0.11730090133115854,0.0,0.0
0292707940,1565636074,1,0.9529884,0.1517930769066837,0.0,0.0
0802806805,0664255876,0,0.27044788,-0.04084336152527613,0.0,0.0
0830826173,0664222943,1,0.8793968,0.4359303520829864,0.0,0.0
0829812024,0192880713,1,0.83241147,0.45837270539014624,0.0,0.0
1563383160,069103169X,0,0.22536379,-0.04024272712434203,0.0,0.0
0452281377,1585420514,1,0.9935337,0.1493239162171024,0.6660894660894661,2.4719789699427004
0664502504,0802465463,0,0.29691273,0.2553423927343918,0.0,0.0
0805424547,1414302797,1,0.98186696,0.3360908201909028,0.0,0.0
1565637232,0898621062,0,0.21312472,-0.059584487058669006,0.0,0.0
B000000ZD2,0758604041,0,0.44293958,0.01225435872579616,0.0,0.0
0789014602,0789004690,1,0.9674277,0.17095442107677045,0.65,1.9640173895637054
0310245648,0310250153,1,0.683709,0.4117841111674868,0.5441644562334218,1.9788322460698682
0801021820,0800628217,0,0.37917838,0.05637034213736539,0.0,0.0
0836135865,0836192559,1,0.96029615,0.19148739634933712,0.2,0.6213349345596119
0060663308,0152008705,0,0.31118286,-0.04332078313176775,0.0,0.0
0830729666,0875527027,0,0.3283868,-0.09440176342764207,0.0,0.0
0802808611,0802809774,1,0.9698263,0.13895514786212862,0.0,0.0
1573222992,0529110083,1,0.7877535,0.16620825275140638,0.0,0.0
0664500986,0664220339,1,0.916474,0.5632570804917876,0.2361111111111111,0.9360179602764065
0060693339,0446679151,1,0.95748466,0.1452596206604267,0.19108798178565622,1.0727762223503785
0819217905,0393700569,0,0.52831286,0.047629068836436535,0.0,0.0
0787949906,0787954225,1,0.8945424,-0.10780296623488086,0.05263157894736842,0.3396232718951086
0830818782,0310312302,1,0.8734473,0.23383381061924924,0.16666666666666669,1.0368857744595232
0310256445,0687092655,1,0.80934536,0.3653419954602644,0.2,0.6213349345596119
0809139782,0385509669,1,0.8531245,0.3620307770189296,0.125,0.48089834696298783
0825433460,0849909082,1,0.8621187,0.1351332564276022,0.16666666666666666,0.5581106265512472
0310231957,0830812849,1,0.84848624,0.14413749641204066,0.44013157894736843,1.802530313639949
157075182X,1878442295,0,0.2974038,0.28818991377430675,0.0,0.0
1570752389,0802810012,0,0.1990794,-0.07424279453822615,0.0,0.0
0310245648,0310253853,1,0.7080974,0.0611499124942079,0.07179487179487179,0.5589147521161423
0884196976,0785268839,1,0.94697803,0.5462287533054,0.0,0.0
0826412327,0800631374,1,0.84060204,0.31861274960340175,0.4444444444444444,1.5713408664159132
0310245648,0310242681,1,0.68250096,0.4640920295890706,0.0,0.0
0802847722,0830815015,0,0.38790476,0.3119209985834816,0.0,0.0
0130951315,0813340322,0,0.37301487,-0.09355284993879392,0.0,0.0
0310246040,0801077699,1,0.58799434,0.02019602441916578,0.24347826086956523,0.9402639234634129
080280375X,0829811249,0,0.37862587,0.09977618140910446,0.0,0.0
1400034639,0807083356,0,0.3166487,0.1743582299013937,0.0,0.0
0835804291,0687082021,1,0.8337882,0.330924340818722,0.4777777777777778,1.6345651744242775
0825439027,0824514092,0,0.22006562,-0.07705442665427192,0.0,0.0
0195154622,0664256945,1,0.81089497,0.2048711727368675,0.0,0.0
0664224156,0800624793,1,0.8713905,0.4583977075013135,0.0,0.0
0800786556,1585160172,0,0.3804135,-0.07639211119446436,0.0,0.0
081700758X,0687006147,1,0.92069054,0.45217780556741516,0.45396825396825397,1.8211426860296227
0310257476,0687098238,1,0.7831298,0.11295406126439085,0.8095238095238095,2.3343767956234256
0830816232,0870744518,0,0.31569228,-0.049519775044736584,0.0,0.0
0800632877,1570752893,1,0.87075907,0.5541187455330454,0.0,0.0
0801022622,0310246563,1,0.6955825,0.21695966856452176,0.07142857142857142,0.3789231816899512
0802846203,0664256139,0,0.1381152,0.13275579082968667,0.0,0.0
1570754500,0664251854,0,0.25492802,-0.06015859718829832,0.0,0.0
0787938831,0787908800,1,0.8276097,0.15178552413065663,0.0,0.0
1889150339,1590301013,1,0.9868267,0.3541455491274959,0.0,0.0
0471270504,0471347663,1,0.9823137,0.3088100899176791,0.1038961038961039,0.6472452814788975
0943158494,0804201242,0,0.3239603,-0.23328065023702943,0.0,0.0
0310245648,1565633962,1,0.67616725,0.31386728435858213,0.005128205128205128,0.18964537904728723
0192800604,1561012025,0,0.3485485,0.14711135769527503,0.0,0.0
0802846688,080284345X,1,0.9024141,0.6466171259718732,0.0,0.0
0830819908,0963382136,0,0.16972469,-0.09038847327856278,0.0,0.0
0800632877,0060689293,1,0.80802673,0.43728144734724256,0.1,0.43429448190325176
1570751161,0664253202,0,0.3735689,-0.1241005271599703,0.0,0.0
0380808412,1581342756,0,0.3099611,-0.19415348597645035,0.0,0.0
0971457662,0974694282,1,0.914687,0.3638172024402489,0.3333333333333333,0.9102392266268373
0310250870,1565630378,1,0.8170281,0.11485644385576223,0.017857142857142856,0.24842549839846914
0310254876,0805421378,1,0.7595264,0.10769874116460462,0.012987012987012988,0.2302128900546512
0802848753,0664253229,0,0.34328538,-0.0834695915775941,0.0,0.0
0310246040,066425442X,1,0.71496826,0.2411406164552581,0.16985645933014354,1.0315632410618485
0814650821,0865475369,0,0.32697824,0.0812085633870216,0.0,0.0
0851514588,0875524087,1,0.9034548,0.07632803444800328,0.4,1.2426698691192237
0664241034,0830812172,0,0.1964503,-0.01565446041669521,0.0,0.0
0802839673,0830819401,0,0.2473605,-0.13320045137640754,0.0,0.0
0800786246,1557251983,0,0.4394821,0.11234702284378496,0.0,0.0
091520276X,0192835890,0,0.47482598,0.009954879139115722,0.0,0.0
0826705006,0819844594,1,0.92091554,0.36278539284439326,0.0,0.0
0814656900,0809137801,1,0.9215009,0.41599020606408,0.0,0.0
0060614803,0806643463,0,0.41580942,-0.16610715386783118,0.0,0.0
0452281377,0205293484,1,0.99334335,0.27644227534210797,0.15656565656565657,0.7786350664620911
080282787X,1570750688,1,0.7330899,0.33898784922411285,0.0625,0.36067376022224085
0385483481,0385174462,1,0.8658015,0.0776741732295785,0.1825438596491228,1.2394807311837022
0393048039,0787903159,0,0.28864667,-0.15410176535683898,0.0,0.0
1565632753,0892749377,0,0.33172724,0.1560398498434247,0.0,0.0
1566992087,1566990173,1,0.9759486,0.5199395183472711,0.0,0.0
0687022797,0824519701,0,0.21572332,0.02663591353611776,0.0,0.0
0687064155,0801063698,0,0.41944793,-0.1298095167579283,0.0,0.0
0060667990,0939482487,0,0.34237546,-0.014120896856526843,0.0,0.0
0664240267,0687278325,1,0.8009744,0.30293068999546835,0.1,0.43429448190325176
0385480016,0062507583,1,0.9263032,0.33767222658285906,0.0625,0.36067376022224085
1581344589,0830815635,1,0.68158627,0.5167603679549662,0.0,0.0
0664224121,0800625374,1,0.8754766,0.49223134716412975,0.15384615384615385,0.7797424905025602
0152021027,0802465455,0,0.3852806,-0.07634682389330183,0.0,0.0
0801021014,0310222168,0,0.36588657,-0.03715336856019547,0.0,0.0
1566990173,1576831434,0,0.26223072,-0.08874000905485754,0.0,0.0
0136544193,0310227577,0,0.15455668,-0.13384717404845306,0.0,0.0
0529110067,0060655801,1,0.84408176,0.011195929051886735,0.0,0.0
0520226305,0801058244,0,0.35383302,0.10675407640883232,0.0,0.0
0877847886,0800631862,0,0.19203281,-0.1511857483754139,0.0,0.0
1576832201,0060608765,0,0.2301451,0.04031815420526932,0.0,0.0
0826705006,0800613554,1,0.83329445,-0.021311583202974906,0.25,0.7213475204444817
0764426826,0310201462,1,0.88230807,0.41098995678469175,0.0,0.0
0060616334,0807406317,0,0.25309592,-0.23286588138332595,0.0,0.0
044990928X,0385491808,1,0.93716747,0.11321050778799209,0.7148809523809524,2.5679160060726014
0310252199,078795599X,1,0.75728977,-0.24958714840569088,0.3917263292263292,1.8569865771972098
0060669667,0936728809,0,0.17071286,0.07384328249941063,0.0,0.0
080284698X,0310239478,0,0.08488162,-0.07332452994801164,0.0,0.0
068701543X,0827227167,1,0.85983497,0.07384566720474252,0.6444444444444445,2.1926758009755245
0471246115,0829812415,0,0.26476765,0.0022909897486048324,0.0,0.0
0787949345,0192892541,0,0.3451003,0.12280006865483664,0.0,0.0
0687032237,1565632427,1,0.86144596,0.3721183046492406,0.4222222222222223,1.5254218173720526
078795599X,0787975923,1,0.78839225,-0.04151974951251397,0.9317460317460318,3.224918064667059
0826705006,0385247672,1,0.6165521,0.30752743725157955,0.8547619047619047,2.6318448633208824
0192880713,0805418350,0,0.2404186,0.18769607268582517,0.0,0.0
0801021162,0834115166,1,0.81419724,0.6635236652576332,0.0,0.0
1561011894,0915556227,0,0.37278068,-0.06383352076139458,0.0,0.0
0664241840,1556350260,0,0.36938855,0.13630069187949953,0.0,0.0
0849944376,0440343690,0,0.47329736,0.23556032711680852,0.0,0.0
0802818951,0800624920,0,0.34307528,0.2500034089967415,0.0,0.0
156563361X,0875522122,1,0.9178484,0.01898998124096463,0.05555555555555555,0.3459762562611936
0471270490,0834117738,0,0.40421432,0.014751346044705765,0.0,0.0
0060697075,0835809757,0,0.2576716,0.10417237748202424,0.0,0.0
0664501427,0892815604,0,0.35822427,-0.024108727720387357,0.0,0.0
080105351X,0830815619,1,0.81297785,0.21462928387170763,0.045454545454545456,0.32351545314867247
0325000328,0687008522,0,0.25721925,0.22118888326413846,0.0,0.0
0674050177,0529061686,0,0.34946907,-0.1599514247491764,0.0,0.0
083081650X,0801012066,1,0.8015242,0.4695136310336906,0.0,0.0
0825427355,1929451075,0,0.31019363,-0.17251311930901622,0.0,0.0
0385025335,0687026148,0,0.14527228,0.08741807709430352,0.0,0.0
0687064155,0684863073,1,0.8955631,0.34466436206498097,0.0,0.0
0060514574,1591020212,1,0.94480836,0.3319945021175513,0.0,0.0
0802434428,0825439698,1,0.97818017,0.1325061656974873,0.25,0.7213475204444817
080662115X,0801090296,0,0.30014342,0.09469407417859876,0.0,0.0
156563487X,0310243173,0,0.24265672,0.072740762392223,0.0,0.0
0817013520,0817012486,1,0.91426325,0.4852624324069282,0.6666666666666667,2.2332741767476905
0826410340,006061112X,0,0.2483844,-0.15425652666014594,0.0,0.0
0471270504,0881339423,0,0.3554832,0.057155445068145405,0.0,0.0
0192835890,0520226143,1,0.9707605,0.1956158681431256,0.0,0.0
0787938653,0809127741,0,0.20094776,0.0745681138731807,0.0,0.0
0802813879,0830813071,0,0.33737683,0.026455337504733147,0.0,0.0
0807845558,046509838X,1,0.99531937,0.3184962783599049,0.8666666666666666,2.6221406019998224
157673840X,1581344090,1,0.90654576,0.29941875635257215,0.25,0.7213475204444817
080910251X,0310591112,0,0.34599176,-0.024642794307019864,0.0,0.0
0393322327,0800629671,0,0.23671576,-0.16933750295007433,0.0,0.0
0385189575,038549999X,1,0.9210986,0.5676153835955468,0.29719298245614034,1.6932167816826942
0312262299,0802808263,0,0.31189004,-0.05594601120832192,0.0,0.0
0060558288,0819218707,1,0.7592875,0.16899492049693357,0.0,0.0
0310211271,0340561270,1,0.9580009,0.2738731432003299,0.7666666666666666,2.4589541608065515
0787971006,1893732185,1,0.9081729,0.3104845502113011,0.0,0.0
1561010464,031216744X,0,0.283848,-0.006350076610296368,0.0,0.0
0687381444,0687132878,1,0.84143496,0.7288711592896504,0.4,1.2426698691192237
0471270504,0471270490,1,0.9428227,0.4653943551509368,0.5205627705627706,1.9267034284746263
0802433065,0801021812,0,0.37945276,0.04095593523581994,0.0,0.0
1885652135,0800630874,1,0.8349844,0.6737128085848796,0.0,0.0
0801022622,0830814434,1,0.7168486,0.12177027216539742,0.0,0.0
0152021027,0802841821,0,0.33054036,-0.010570110301345411,0.0,0.0
0883447193,1570753733,1,0.81748235,0.41219476651570003,0.4659090909090909,1.8479116249708656
0664258069,0829809716,0,0.35495704,-0.10886063370120463,0.0,0.0
0310257476,0687017173,1,0.5879305,-0.05813215814167448,0.0,0.0
0192835890,0060908548,1,0.94886243,0.0972684717384502,0.125,0.48089834696298783
0809132311,0785264302,0,0.26449215,0.04414081105921352,0.0,0.0
0830826149,0830826084,1,0.91445345,0.5145455108761442,0.2909090909090909,1.0383673259838582
080280747X,080280456X,1,0.9585723,0.3413439348844232,0.125,0.48089834696298783
0687032237,1565632451,1,0.8758849,0.5064817689700035,0.24661246612466123,1.173369390876832
1931709920,1581342756,0,0.29895929,0.049053979177694655,0.0,0.0
0345461029,0345372441,1,0.9757541,0.1804086173380617,0.4107142857142857,1.5086950317024894
0687034140,0687120179,1,0.7033217,0.287101160328039,0.0,0.0
0664252303,0800635906,0,0.5088268,-0.08506188280990196,0.0,0.0
0800632648,0800632990,0,0.38797373,0.18206507282904172,0.0,0.0
1556350260,0521426162,1,0.9580502,0.47302809798279577,0.0,0.0
0800785991,0534529054,0,0.34895742,0.03155682494309597,0.0,0.0
0874779308,0938756354,1,0.9915204,0.4232368456123142,0.11490683229813664,0.6978521705937522
094357529X,0943575966,1,0.9423389,0.44108398292130163,0.10795454545454546,0.6841892133709133
0310362814,0785211446,1,0.8346104,0.5917341790925097,0.0,0.0
0817012028,0817013288,1,0.8278293,0.27030054170967543,0.2,0.6213349345596119
0875522637,0310232694,1,0.9022083,0.03947783131740544,0.0136986301369863,0.23307527170850925
0963382136,0205171818,1,0.96817553,0.6137982784196984,0.012987012987012988,0.2302128900546512
1888871245,0801027217,0,0.34079593,0.04804750992748863,0.0,0.0
0809139782,1592446922,0,0.2316167,0.022957606271554794,0.0,0.0
081921728X,0399152199,1,0.9825194,0.43654127170208107,0.0,0.0
0687055628,0664257496,0,0.31928533,0.010607874549483885,0.0,0.0
080102613X,0801022282,1,0.80176157,0.3389776496029263,0.3333333333333333,0.9102392266268373
1573222992,0827206275,1,0.5975751,0.4111285587050964,0.0,0.0
080914154X,0226271102,0,0.34065446,0.005106942938437696,0.0,0.0
0800620577,0199246165,1,0.8173682,0.3727195347401627,0.40476190476190477,1.4951444347924456
3438051133,0913573329,1,0.84224206,0.02937590746264957,0.08840579710144927,0.6304586296330792
0310294010,0891306935,0,0.28236225,-0.19061807228801983,0.0,0.0
0800612248,1563383233,1,0.8817936,0.403017120736354,0.0,0.0
0840774842,0813366208,1,0.778585,0.35761008276920164,0.045454545454545456,0.32351545314867247
038541885X,0520238176,0,0.33951396,0.10018074188554212,0.0,0.0
0939443082,0802828752,1,0.75779283,0.3414315669999714,1.2416666666666667,4.058655779540804
0824519868,038549999X,1,0.8761384,0.3518861965217191,0.12719298245614036,1.150067829183085
0664500188,0830814531,1,0.89236563,0.3014839268200168,0.05263157894736842,0.3396232718951086
3438060086,0310248884,1,0.940978,0.24690110564243464,0.0,0.0
0664224261,0802436986,0,0.24552312,0.1048944643716771,0.0,0.0
0664223168,1565632710,1,0.80153257,0.09418684611260478,0.07894736842105263,0.6145308496376022
0814657893,0827204892,0,0.28498074,-0.010456274419802956,0.0,0.0
0825437881,0609802224,0,0.12914468,-0.1563829290108461,0.0,0.0
0764112058,031022649X,0,0.35853705,0.05080712892625531,0.0,0.0
006066326X,0310900905,1,0.80144024,0.5468922394577186,0.0,0.0
1562921630,0800631307,0,0.30786687,0.11691699429708649,0.0,0.0
0784701970,1592440797,1,0.9840538,0.23786077930981034,0.0,0.0
0819218235,080063098X,0,0.24342798,-0.16474482292512949,0.0,0.0
0385485689,0195282612,1,0.8944733,0.1267563771402484,0.0,0.0
0830817808,1561483192,0,0.3640179,0.018491115085560852,0.0,0.0
0787960756,0060669802,0,0.13013932,-0.038857539114751004,0.0,0.0
0226789500,0312420919,1,0.9924245,0.4651284160787612,0.09090909090909091,0.4170323914242463
066425540X,0827227175,1,0.8480408,0.4457439599907975,0.0,0.0
0801025869,0801071127,1,0.78416544,0.2685328759376486,0.17638544251447477,1.0345997201578059
0310230950,0802844561,1,0.93958247,0.3553702161296894,0.0,0.0
0060558288,0064467252,1,0.9050173,0.48823666169325874,0.0,0.0
0801091152,156854040X,0,0.18107575,0.13709913073974053,0.0,0.0
0875523544,0310678587,0,0.4106421,0.058423387258893136,0.0,0.0
0521779189,0521796784,1,0.89246404,0.0895589729044605,0.0,0.0
0195093704,0195282612,1,0.8770301,0.27584806088696784,0.0,0.0
066425683X,0807846619,0,0.33764273,-0.09895119233472066,0.0,0.0
0809131498,0192820656,0,0.19945706,0.17603117245456817,0.0,0.0
1576907082,0835808912,0,0.37282088,0.0028990270136329916,0.0,0.0
0687087074,1414302797,0,0.27919382,-0.09472123571512647,0.0,0.0
0802846092,0664256171,1,0.7967786,0.6404992678826459,0.0,0.0
0802804268,1851681809,1,0.89740694,0.12996628140125926,0.0,0.0
0687085497,1566992974,1,0.931924,0.403944305964145,0.3666666666666667,1.179445561110859
0192833723,0520227573,1,0.9045742,0.5225078807815884,0.0,0.0
0664258271,0800620577,1,0.8123583,0.12977491686931744,0.4095238095238095,1.5063034508242497
0310243823,0802824099,1,0.8785347,0.31121648984189354,0.0,0.0
1893732282,1566992184,0,0.29821706,-0.19250826915122637,0.0,0.0
1565632524,080284541X,1,0.7589978,0.25632424916582064,0.0,0.0
0687046920,0687133416,1,0.8475182,0.5262601372073107,0.0,0.0
0891093729,0787960721,1,0.9344988,0.521735861703019,0.0,0.0
1565632060,0310237602,1,0.82111925,0.08186161752061663,0.3111111111111111,1.0764545478730305
0310257476,1576737748,1,0.7237499,-0.02419193051178046,0.0,0.0
080284751X,0912405104,0,0.40475002,0.013926898470207298,0.0,0.0
0801058368,0060604514,0,0.3717584,-0.06338375257094087,0.0,0.0
0830706542,0785263810,1,0.9001846,0.3277824931482148,0.25,0.7213475204444817
0830822763,0310236487,1,0.75676805,0.22496107516664185,0.9206349206349206,2.9698236231233803
0800632281,0806620943,1,0.8992252,0.14591283777017103,0.5,1.4426950408889634
0140137572,0687332001,1,0.8416199,0.31838167684174123,0.0,0.0
1581344988,0310233097,1,0.8442759,0.2310258632730659,0.0,0.0
0806623101,0664257534,1,0.9088488,0.4151204415016006,0.9019230769230768,3.1664364064276214
080914154X,1563382113,0,0.41469404,-0.01705862916452581,0.0,0.0
0060558288,0618249516,1,0.89100766,0.5193724887822115,0.0,0.0
0664223036,0664223729,1,0.85893863,0.4985696494485848,0.8666666666666667,2.441813387813286
0060558288,1570751811,1,0.9021903,0.18347685841170558,0.0,0.0
0806639628,0809129396,0,0.40675545,-0.08517237315420849,0.0,0.0
0345423712,0066214076,1,0.8939859,0.25745717295615245,0.0,0.0
156101169X,0800634322,0,0.2872554,-0.2049117367250136,0.0,0.0
0840752865,0310228328,1,0.70945126,0.1510145922340812,0.0,0.0
0664224121,0664222315,1,0.83543634,-0.04463183088616861,1.4977564102564103,5.033029515547191
0849907748,0829815880,0,0.37030417,-0.2816813256722246,0.0,0.0
0809141159,066422685X,0,0.29999706,-0.06991818665636383,0.0,0.0
0874776317,0306805286,1,0.9821281,0.5303899768218205,0.7,2.0640299754485754
0310390214,0781438772,1,0.7305979,0.2736951800579366,0.7302521008403361,2.838704866285674
0687045320,0060663537,1,0.6363883,0.11434889028868173,0.5928571428571427,2.0957735078624546
063120864X,0827202326,0,0.07628273,0.1704170584209575,0.0,0.0
0664222439,0521665159,1,0.7922489,0.411146783373563,0.0,0.0
0664252443,0687023955,1,0.73363346,0.3096133898847886,0.0,0.0
0664258425,0964139235,0,0.46934193,0.07988530108536071,0.0,0.0
080284362X,0802827756,1,0.8980359,0.6398437502938915,0.0,0.0
0804231508,0664255876,1,0.8433967,0.295312535188089,0.0,0.0
0801091586,0819216089,0,0.18226339,-0.2363740393066241,0.0,0.0
0415226732,0299148343,0,0.25026727,0.0720163702725016,0.0,0.0
0814660754,0801091756,1,0.8653929,0.21892771233670594,0.2,0.6213349345596119
1570750068,0687203325,0,0.25073466,-0.0777236965337649,0.0,0.0
0310252962,0687092655,1,0.9283698,0.22830703092276042,0.2,0.6213349345596119
080286077X,0687410835,0,0.25298038,-0.03903628755812322,0.0,0.0
031022649X,0785249036,0,0.23662594,-0.17743802503789027,0.0,0.0
0310229030,031020030X,1,0.83358294,0.310193247954433,0.0,0.0
0664256384,1930722427,0,0.40003702,0.04663885955498518,0.0,0.0
066425540X,0827229976,1,0.85343426,0.3094163121226336,0.0,0.0
1570751587,0226298205,1,0.9526468,0.11729273849303756,0.0,0.0
089107287X,0801022495,0,0.32530865,0.1752141553388493,0.0,0.0
0882434608,1587430150,0,0.31561404,-0.2001422880972141,0.0,0.0
0664243908,0802846386,1,0.9785138,0.42437319621713643,0.3821178821178821,1.6997251607352282
1565631706,0802407358,1,0.78136194,0.18377649263295687,0.0,0.0
0029131731,0830820612,0,0.36486357,-0.18351700912371927,0.0,0.0
0268000735,1579102786,0,0.20115659,-0.033870747016323664,0.0,0.0
0801025699,080105494X,1,0.82056975,0.2012192355920127,0.26785714285714285,0.9947966893327386
1576832821,0849913578,1,0.88404876,0.2419613311407333,0.125,0.48089834696298783
0802842623,0399120408,0,0.3822143,0.19678195514490676,0.0,0.0
0802847781,1576832260,0,0.16587004,-0.20470818748022043,0.0,0.0
0801091705,0446533041,0,0.3235659,0.109735096618649,0.0,0.0
0787971006,0835809439,1,0.6559302,0.1167866728371073,0.0,0.0
0764112058,083081552X,1,0.82998776,0.5943575441083577,0.08333333333333333,0.40242960438184466
0465004318,0800634608,0,0.4673422,0.10740642311834586,0.0,0.0
0310259479,0817005331,0,0.21367209,-0.09246765013198859,0.0,0.0
0787947660,0824512596,1,0.68717104,0.07827319498968999,0.0,0.0
0806627158,0226042782,0,0.31873423,-0.1933288952301292,0.0,0.0
0840733208,0817010297,0,0.29019216,-0.031918949982455196,0.0,0.0
188083720X,0817012818,1,0.88997465,0.5079141644267556,0.0,0.0
0881772488,0802846092,1,0.79859746,0.46164143244069017,0.0,0.0
047134690X,0789004690,1,0.88932437,0.5081188566816786,0.75,2.398311871466957
0802847021,0830815783,1,0.8747448,-0.039653699635749946,0.5769230769230769,1.8325662861402434
0913342459,0226672883,0,0.20722666,0.01091054228333587,0.0,0.0
0830822542,0865544697,0,0.3847024,0.21170920175750263,0.0,0.0
066425165X,0883444623,1,0.8872219,0.1496504458151522,0.0,0.0
0877846111,0813366208,0,0.21540803,0.024723402422844678,0.0,0.0
0800632338,0687054729,1,0.83424515,0.3688642352173682,0.05,0.33380820069533407
0800629558,0826449433,0,0.18941848,-0.11522876434016222,0.0,0.0
0687336481,0687085934,1,0.7345463,0.4470220824296127,0.12485065710872162,0.9405960080234352
0891075860,0830818626,1,0.75296754,0.028590930000475207,0.5787878787878787,2.0610716408107788
0191434523,1857924134,0,0.17519869,-0.06455469421516252,0.0,0.0
0306809370,0684184176,0,0.35165223,-0.05807490570435485,0.0,0.0
0687006147,0867161930,1,0.8888418,0.3582526682963977,0.125,0.48089834696298783
0440487617,0887845959,1,0.9651495,0.7388109617628876,0.0,0.0
080106435X,0875522734,1,0.9137374,0.36800059483854947,0.0,0.0
0883447193,1570754144,1,0.87260455,0.3356447797454067,0.20833333333333331,0.8727686069953721
0830729666,0785268596,1,0.9162537,0.20722145573683076,0.0,0.0
0787971111,0802430988,1,0.82274693,0.45599444825220853,0.0,0.0
0789014602,0800620968,0,0.391427,-0.017651127307888682,0.0,0.0
0971590907,0687090172,1,0.9891096,0.6367407853050703,0.14285714285714285,0.5138983423697507
0310253853,0310253845,1,0.8399512,0.04263392035087458,0.005128205128205128,0.18964537904728723
0830820612,1570753717,0,0.2964431,0.0012713988949352177,0.0,0.0
0826413072,0664256945,1,0.92866206,0.18535563623965737,0.038461538461538464,0.30692767643013485
0060689293,0830823913,0,0.22472121,0.12011253499278589,0.0,0.0
0631201327,1570751978,0,0.24174926,-0.009492744604878154,0.0,0.0
0310250862,0800617622,1,0.8746681,0.17885506655644323,0.021739130434782608,0.2611892565642242
0060558288,0827210205,1,0.7008912,0.1537800060661896,0.0,0.0
0801026040,1581344848,1,0.8628792,0.5322471278708685,0.6666666666666666,2.0008056674402104
0192835890,0226155560,1,0.9525383,0.16598058211012562,0.5,1.4426950408889634
0874833051,0874779308,1,0.98799986,-0.029589992341188,1.4280020703933745,4.690424484693796
0664244939,0687082269,1,0.7941531,-0.007611393292842433,0.3111111111111111,1.0764545478730305
0385148038,156455645X,1,0.8052804,-0.008363740327123798,0.14,0.9455389191739147
0800633903,1579102255,0,0.15109406,-0.015404810390242607,0.0,0.0
0385480016,0971721548,0,0.3165827,-0.17375376889888033,0.0,0.0
0830818626,0830813578,1,0.8245342,0.2794924318041989,0.045454545454545456,0.32351545314867247
0842354441,0664256384,0,0.26838532,0.013718633338043238,0.0,0.0
0800632338,068707441X,1,0.844818,0.6676294369352048,0.0,0.0
0521665159,0804200319,0,0.13934547,0.0010871234643776678,0.0,0.0
0664241085,0884195430,0,0.2427819,-0.09519194010805365,0.0,0.0
3438060108,066425442X,1,0.7480701,0.1385555817611181,0.0,0.0
1575421135,1585420514,1,0.9900615,0.23317846830787786,0.4343434343434343,1.791865306326757
0787965685,0787940577,1,0.70268977,0.10757370340098835,0.14285714285714285,0.5138983423697507
0205269990,0842317317,1,0.8915054,0.3842484715651801,0.23449883449883452,1.1761730097443814
0664224857,0664257496,1,0.7954646,0.37645717856094063,0.27692307692307694,1.011206179810892
0664241840,0060626860,0,0.10598858,0.006987194162319826,0.0,0.0
9813009136,080109089X,0,0.20516476,-0.13169262511688232,0.0,0.0
0310227704,0892749377,0,0.41358382,0.23908409655326257,0.0,0.0
